"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"ENSG00000012232.4",8.07146236255662,9.84077792359505,9.66355810421727,10.5565060546719,9.44294349584873,10.3162815317462,11.0292872269682,8.87344411251538,10.427312844135,11.2650289424582,8.84549005094438,11.693051295397
"ENSG00000012660.9",8.85798099512757,10.5961897561444,11.4141566792741,11.9840623696864,10.9865531497567,11.0161118382205,11.9203528554151,9.66533591718518,11.3236177632916,12.0073777333213,9.72451385311995,12.6277618524026
"ENSG00000012779.6",9.81698362325538,11.4923539451599,11.5102696708982,12.5068034377956,11.0960562391809,11.6202198255075,12.8081597728684,10.1774195379892,11.7923836149352,12.5873087283335,10.3476213685681,13.4740861570154
"ENSG00000013016.10",4.52356195605701,5.85798099512757,6.96578428466209,7.04439411935845,7.49984588708321,7.62935662007961,7.66533591718518,7.24792751344359,7.96578428466209,8.8703647195834,7.19967234483636,8.91587937883577
"ENSG00000013288.4",7.77478705960117,9.38370429247405,9.91886323727459,10.4115109880121,9.55266909751427,9.06339508128851,10.4356702609366,8.40087943628218,9.9915218460757,10.5783726913608,8.49585502688717,10.7681843247769
"ENSG00000013306.11",13.6377569454121,13.2404932238768,12.867471806962,13.3780238509255,15.6081970575671,15.2240016741981,12.4522412404308,12.678820179524,14.6153422646904,12.8197799318385,13.9884184168079,14.7824863789789
"ENSG00000013364.14",9.5372184005386,11.2911706993219,11.8630247102369,12.8091652053719,11.4853261892405,11.6719832720919,12.4067364826917,10.1661630826461,11.8033239190415,12.352871054678,10.4868350215631,12.9731592145897
"ENSG00000013374.11",7.60733031374961,10.1711767976518,10.2324209271761,11.1503819688178,10.1459321458205,9.73301532168596,10.1922928144708,8.5077946401987,10.0430272835945,10.2900188469326,8.56985560833095,10.7698378436294
"ENSG00000013441.11",9.64925617751731,11.4998458870832,12.6332223038008,12.4387918525783,11.1472049249422,11.7185328760692,12.734074491428,10.4470832262097,11.5211096436513,12.204876767604,10.4635243732712,12.283088353024
"ENSG00000013563.9",6.37503943134692,8.3037807481771,8.44708322620965,8.94836723158468,8.12412131182919,8.43462822763673,9.37503943134693,7.23840473932508,8.84235034341381,9.50382573799575,7.27612440527424,9.8073549220576
"ENSG00000013573.12",6.20945336562895,7.4093909361377,6.18982455888002,5.16992500144231,7.08746284125034,4.95419631038687,8.88264304936184,7.40087943628218,6.18982455888002,8.76818432477693,6.53915881110803,9.01959072835788
"ENSG00000013725.10",7.48381577726426,8.93073733756289,10.1947568544222,10.1649069266757,9.5352753766208,7.95419631038687,9.85018683764577,9.07146236255662,10.2957689344205,10.211888294546,8.98013957763916,10.4439795426013
"ENSG00000013810.14",7.88874324889826,9.5077946401987,9.89935692292311,10.5603328342124,9.43879185257826,9.33315535031062,11.0327345285867,8.73131903102506,10.5127404628035,10.8902642770211,8.95128471496697,11.5357613779867
"ENSG00000014123.9",6.59991284218713,8.37503943134693,9.87190523765919,9.34651373316563,8.21431912080077,7.8073549220576,9.98013957763916,7.85798099512757,8.9915218460757,9.62935662007961,7.56985560833095,9.15228484230658
"ENSG00000014257.11",6.3037807481771,7.4178525148859,8.74483383749955,9.04984854945056,8.28540221886225,8.11374216604919,9.22641219278879,7.53915881110803,9.29001884693262,9.67948009950545,7.10852445677817,10.4019461239765
"ENSG00000014641.13",6.65821148275179,8.53915881110803,9.81858217748086,9.22641219278879,8.16490692667569,8.23840473932508,9.31741261376487,7.07681559705083,8.86727873970966,9.43462822763673,7.53915881110803,8.94251450533924
"ENSG00000014824.9",6.44294349584873,8.46352437327118,9.81858217748086,9.40514146313634,7.90689059560852,8.6582114827518,9.72451385311995,7.58496250072116,8.97441458980553,9.57931593758001,7.67948009950545,9.29920801838728
"ENSG00000014919.8",6.53915881110803,8.54303182025524,9.26209484537018,9.23601419190008,8.31741261376487,8.14974711950468,9.64925617751731,7.66533591718518,9.12670447284319,9.43462822763673,7.65105169117893,9.76652890859886
"ENSG00000015171.14",6.37503943134692,8.10852445677817,9.57553924683453,9.36194377373524,8.61102479730735,7.81378119121704,9.63662462054365,8.01680828768655,9.10328780841202,9.46964181723952,7.68650052718322,9.33985000288462
"ENSG00000015285.6",7.07681559705083,8.78790255939143,9.15734693536284,9.96289600533726,9.25974326369078,9.17492568250068,9.79441586635011,7.83289001416474,9.64925617751731,10.2384047393251,7.96000193206808,11.1163439612375
"ENSG00000015475.14",8.49185309632967,9.4655664048094,10.5896511465148,11.0707918094231,10.1045987535644,9.80896417491926,11.0973737689902,8.66888498426625,10.5989829710361,11.1357092861044,8.82972273508606,11.6640027628865
"ENSG00000015479.13",9.3037807481771,11.1427452767515,12.6506030222153,12.344850683943,11.0940776856719,11.0396045179538,12.4873376152072,10.5196362528432,11.6114859432409,12.2327207079649,10.4838157772643,11.9061389961954
"ENSG00000016391.6",0,1,2.32192809488736,0,0,1.58496250072116,3.4594316186373,0,3.58496250072116,3.70043971814109,1,3.58496250072116
"ENSG00000016864.12",5.16992500144231,7.27612440527424,8.2045711442492,8.23840473932508,7.13955135239879,6.55458885167764,8.48784003382305,6.4093909361377,7.89481776330794,8.53138146051631,6.49185309632967,8.38370429247405
"ENSG00000017373.11",1,0,0,1,0,1.58496250072116,1,1.58496250072116,3.4594316186373,3.32192809488736,1,1.58496250072116
"ENSG00000017621.11",3,3.8073549220576,3.8073549220576,4.75488750216347,4.39231742277876,4.85798099512757,5.24792751344359,2.8073549220576,5,4.75488750216347,2.32192809488736,4.70043971814109
"ENSG00000018280.12",10.0457596613827,12.1873520732005,12.0501887675964,12.6812384117778,11.3162815317462,12.5545888516776,13.3585138471497,10.7168194613299,11.9225844027137,12.782588759495,10.7788984760084,13.0462714065991
"ENSG00000018408.10",1.58496250072116,2,2,2.32192809488736,2.58496250072116,0,2,0,2,3,0,3.8073549220576
"ENSG00000018510.8",7.48381577726426,9.50382573799575,10.3286749273279,10.1996723448364,9.01122725542325,9.04712391211403,10.3728650601126,8.01122725542325,9.84077792359505,10.0781508077346,8.33985000288462,10.0430272835945
"ENSG00000018610.9",5.49185309632967,6.70043971814109,8.18487534290828,7.82654848729092,6.70043971814109,6.39231742277876,8.35755200461808,5.75488750216347,7.5077946401987,8.10852445677817,6.20945336562895,7.8008998999203
"ENSG00000018699.7",5.35755200461808,6.76818432477693,8.32192809488736,7.86418614465428,7.24792751344359,6.53915881110803,8.35755200461808,6.04439411935845,8.08214904135387,8.17990909001493,6.8703647195834,8.39231742277876
"ENSG00000018869.12",3.70043971814109,4.8073549220576,6.56985560833095,6.35755200461808,4.90689059560852,5.12928301694497,6.65821148275179,4.95419631038687,5.61470984411521,6.74146698640115,4.52356195605701,5.95419631038687
"ENSG00000019102.7",1,1,1.58496250072116,0,0,0,0,0,1,3.4594316186373,1,0
"ENSG00000019144.12",2,2.58496250072116,2.8073549220576,3,2,1,2.32192809488736,1.58496250072116,4.58496250072116,4.95419631038687,3.32192809488736,4
"ENSG00000019169.9",4.52356195605701,5.4594316186373,5.95419631038687,6.33985000288462,6.4757334309664,6.95419631038687,6.10852445677817,1.58496250072116,5.6724253419715,7.56985560833095,4,5.75488750216347
"ENSG00000019186.5",1,0,2.32192809488736,2.58496250072116,1.58496250072116,0,2.32192809488736,0,2.8073549220576,1,1.58496250072116,1.58496250072116
"ENSG00000019485.8",2.32192809488736,4.85798099512757,5.75488750216347,5.58496250072116,5.52356195605701,4.90689059560852,6.4757334309664,4.90689059560852,6.22881869049588,6.4093909361377,4.70043971814109,6.04439411935845
"ENSG00000019582.10",10.9001120629775,12.4434616122274,13.1506992887445,13.5432735384498,12.647233549977,11.9819239873173,13.6312907566963,12.006676715309,13.5609298526529,13.9685768019254,11.6361714416359,13.6947931549999
"ENSG00000019991.11",5.20945336562895,8.13442632022093,7.8008998999203,8.26209484537018,6.56985560833095,7.7279204545632,8.01680828768655,5.28540221886225,7.33985000288462,8.49984588708321,5.12928301694497,7.45121111183233
"ENSG00000020181.13",2.58496250072116,4.08746284125034,4.58496250072116,5.32192809488736,4.70043971814109,4.90689059560852,4.24792751344359,3.4594316186373,4.4594316186373,5.35755200461808,2,4.24792751344359
"ENSG00000020426.6",3.90689059560852,5.95419631038687,7.38370429247405,6.71424551766612,6.08746284125034,5.83289001416474,7.34872815423108,5.61470984411521,6.84549005094437,6.8073549220576,5.58496250072116,6.8073549220576
"ENSG00000020577.9",3.8073549220576,7.81378119121704,7.70735913208088,8.59618975614441,6.24792751344359,5.83289001416474,5.83289001416474,4.16992500144231,6.82017896241519,6.35755200461808,5.55458885167764,6.59991284218713
"ENSG00000021300.9",4.32192809488736,4.95419631038687,6.96578428466209,7.18982455888002,6.74146698640115,4.58496250072116,6.82017896241519,4.85798099512757,7.34872815423108,7.06608919045777,6.12928301694497,7.13955135239879
"ENSG00000021355.8",8.93663793900257,10.5517082616207,11.1286388128526,12.1805308073445,10.4210128557792,10.7372473430277,12.1218572456127,9.47370574961942,11.1854949242109,11.728345714711,9.91737207947684,12.1573469353628
"ENSG00000021488.8",1.58496250072116,0,1.58496250072116,2,3,1,1.58496250072116,1,3,2,0,2
"ENSG00000021574.7",7.24792751344359,9.02513956227851,10.0808175276083,10.2070143201775,8.97154355395077,9.37937836707126,10.2900188469326,7.99435343685886,9.26912667914942,10.3365065598103,8.09275714091985,10.4522412404308
"ENSG00000021645.13",4.08746284125034,3.90689059560852,3.4594316186373,3.58496250072116,5.55458885167764,5.83289001416474,2.58496250072116,0,5.08746284125034,3.58496250072116,5,3
"ENSG00000021826.10",1,1,4.08746284125034,2.32192809488736,1,1,2.58496250072116,0,3.16992500144231,3.58496250072116,1,2
"ENSG00000022267.12",4.64385618977472,5.70043971814109,6.7279204545632,7.467605550083,7.4594316186373,7.02236781302845,6.95419631038687,5.85798099512757,7.4262647547021,8.91288933622996,7.08746284125034,7.66533591718518
"ENSG00000022277.8",7.88874324889826,9.74819284958946,10.2796105810525,10.7698378436294,10.0098286173681,10.1836353814732,10.9329528921947,8.86418614465428,10.4450148458684,11.0539258815311,8.88874324889826,11.4701504352744
"ENSG00000022556.11",3.32192809488736,3.90689059560852,5.88264304936184,7.08746284125034,6.06608919045777,5.04439411935845,5.58496250072116,4.16992500144231,5.93073733756289,7.17990909001493,2.8073549220576,7.63662462054365
"ENSG00000022567.5",9.19475685442225,9.83920378809694,11.1006623390052,11.7862696276485,10.6366246205436,10.4838157772643,12.1764848472919,9.21916852046216,10.9751314569213,12.0084286220706,9.67419226814568,12.2233984147116
"ENSG00000023171.10",6,7.44294349584873,7.90086680798075,8.7515440590891,6.88264304936184,6.33985000288462,7.64385618977472,5.8073549220576,7.33985000288462,7.85174904141606,5.61470984411521,8.10852445677817
"ENSG00000023287.8",8.55842071326866,10.5574637015978,11.7274950690254,11.72366094441,10.4757334309664,11.2796105810525,12.1081977225358,9.64385618977473,10.8818787076004,11.6532929453828,9.68474862042163,11.8093662078161
"ENSG00000023318.7",7.15987133677839,9.3151495622563,9.89330153086056,10.2191685204622,8.91288933622996,9.05528243550119,10.1686721181322,8.19967234483636,9.5372184005386,10.0402897210257,8.14974711950468,10.0552824355012
"ENSG00000023330.10",6.44294349584873,7.76818432477693,8.82336724004623,8.90388184573618,8.25738784269265,8.07146236255662,9.00281501560705,6.75488750216347,8.79116288855502,9.16741814583174,7.06608919045777,9.7431513941125
"ENSG00000023445.9",8.0389189892923,9.80251636512122,12.1072170755914,11.7669429407558,10.9454438363779,9.12153351734003,12.1124395067816,10.3230547603416,11.5304063370991,11.8749813476538,10.0112272554233,11.3309168781146
"ENSG00000023572.4",3.32192809488736,4.90689059560852,6.04439411935845,5.6724253419715,5.4262647547021,4.75488750216347,6.06608919045777,3,5.4262647547021,5.97727992349992,3.8073549220576,5.88264304936184
"ENSG00000023608.4",3.58496250072116,5.64385618977472,6.52356195605701,6.98868468677217,5,5.32192809488736,6.39231742277876,3.8073549220576,5.4594316186373,6.02236781302845,3.70043971814109,5.83289001416474
"ENSG00000023697.8",4.75488750216347,6.7279204545632,7.82017896241519,7.7279204545632,7.02236781302845,6.85798099512757,7.91886323727459,5.55458885167764,7.4262647547021,7.96578428466209,5.93073733756289,7.95419631038687
"ENSG00000023902.9",8.50382573799575,10.3912435894274,10.8856963733394,11.2905948880826,10.5284541107648,10.2900188469326,10.8788172846142,8.83289001416474,10.8978454560055,11.5018371849023,9.22641219278879,11.1098306542788
"ENSG00000024422.7",0,0,0,1,1.58496250072116,1,1,0,2.8073549220576,2.32192809488736,1,3.70043971814109
"ENSG00000024526.12",1,3.4594316186373,4.4594316186373,3.4594316186373,2.58496250072116,3.8073549220576,5.04439411935845,2,3.58496250072116,2.58496250072116,3,4.24792751344359
"ENSG00000024862.12",6.08746284125034,7.70735913208088,8.66533591718518,8.70735913208088,7.83289001416474,7.8008998999203,8.73809225962049,7.24792751344359,8.29462074889163,8.89481776330794,6.62935662007961,9.30833903013941
"ENSG00000025039.10",6.10852445677817,8.8008998999203,9.1006623390052,8.92777796208234,8.467605550083,8.53915881110803,9.40726776424473,6.95419631038687,8.8008998999203,9.48784003382305,7.02236781302845,10.1910592145317
"ENSG00000025156.8",4.8073549220576,6.20945336562895,8.49984588708321,7.62935662007961,6.61470984411521,5.88264304936184,7.72109918870718,5.7279204545632,7.53915881110803,8.25738784269265,6.52356195605701,7.08746284125034
"ENSG00000025708.8",9.78790255939143,12.1334633465234,12.2997804028585,13.3508010915687,11.1972166931101,11.7677706487767,12.2115841530795,9.76983784362944,11.5420645422834,12.1506992887445,9.84077792359505,12.6840911065291
"ENSG00000025770.14",5.95419631038687,7.13955135239879,9.48381577726426,8.31288295528435,7.57742882803575,7.20945336562895,8.84862294042934,6.96578428466209,8.43879185257826,8.71080643369935,6.96578428466209,8.8073549220576
"ENSG00000025772.7",3.70043971814109,5.35755200461808,6.39231742277876,6.10852445677817,5.93073733756289,5.24792751344359,7.07681559705083,5.55458885167764,6.97727992349992,7.57742882803575,5.20945336562895,6.55458885167764
"ENSG00000026103.15",8.27146302790437,9.88874324889826,10.5774288280357,11.3772105303886,9.86727873970966,10.140829770773,11.0430272835945,8.04439411935845,9.49185309632967,10.6174674652942,8.29001884693262,10.8105716347411
"ENSG00000026297.11",9.31741261376487,10.7397806097733,11.3459595964041,12.1312139050863,11.2354159356025,11.0874628412503,11.9639797878153,9.49185309632967,11.8364449113414,11.6733090755617,9.79279029430106,12.4400905249505
"ENSG00000026559.9",1,0,4.75488750216347,2.8073549220576,3,0,3.58496250072116,2.32192809488736,4.90689059560852,6.59991284218713,2.8073549220576,4.16992500144231
"ENSG00000026751.12",6.6724253419715,9.66533591718518,9.44086916761087,9.16741814583174,8.55842071326866,8.11374216604919,9.37286506011259,7.95419631038687,8.8073549220576,9.10590850857116,6.62935662007961,9.27379559921426
"ENSG00000026950.12",9.07414146275251,11.4578938373147,11.8443134612033,12.2458497710237,11.1163439612375,10.9614496943982,11.9865531497567,10.0794847838268,11.2626821423622,11.610563503925,9.78135971352466,12.1484765821783
"ENSG00000027001.7",3.70043971814109,5.08746284125034,6.76818432477693,5.55458885167764,5.88264304936184,4.70043971814109,6.6724253419715,5.64385618977472,6.56985560833095,7.05528243550119,5.35755200461808,6.53915881110803
"ENSG00000027697.8",9.12153351734003,10.9744145898055,12.1192653831758,12.497352893477,11.2264121927888,12.4348888065304,12.8929222236306,9.96722625883599,11.0867996856235,12.3342732853072,10.0223678130285,12.2064039139738
"ENSG00000027869.7",4.4594316186373,6.3037807481771,6.94251450533924,6.53915881110803,6.24792751344359,5.35755200461808,7.4262647547021,6.02236781302845,7.31288295528436,7.44294349584873,5.24792751344359,7.40087943628218
"ENSG00000028116.12",5.52356195605701,8.05528243550119,8.91587937883577,9.17492568250068,7.77478705960117,8.13442632022093,8.40514146313634,6.88264304936184,7.79441586635011,8.14974711950468,6.49185309632967,8.29920801838728
"ENSG00000028137.12",10.2632692003727,11.8776675740679,12.3810021095509,13.0007042690112,12.0640690803855,11.9399464524587,12.9964734887332,10.7021726853655,12.5880118532151,12.9822806045583,10.8289298276515,13.806549621986
"ENSG00000029153.10",2.58496250072116,4.70043971814109,5.12928301694497,5.16992500144231,4.64385618977472,3.70043971814109,3.90689059560852,2.58496250072116,4.52356195605701,5.04439411935845,2,3.58496250072116
"ENSG00000029364.7",7.4262647547021,9.12412131182919,10.0168082876866,9.93516504960369,9.27146302790437,9.27146302790437,10.3106127816595,8.39660478118186,9.97010589061218,10.3476213685681,8.19967234483636,10.4429434958487
"ENSG00000029534.15",9.61470984411521,10.270295326472,9.86573327085176,10.5555477716471,12.2807707701306,12.5102696708982,9.08480838780436,9.54109661534952,11.0728025345442,9.16239132875691,10.8657332708518,11.6397928932793
"ENSG00000030110.8",5.6724253419715,8.31741261376487,8.4757334309664,8.70735913208088,7.57742882803575,7.97727992349992,8.70390357344466,6.79441586635011,8.43462822763673,8.75822321472672,6.44294349584873,8.71080643369935
"ENSG00000030582.12",9.52943055414615,11.2620948453702,11.3281138948337,12.3709597932974,11.0687782779854,11.270295326472,12.2057932493972,10.4062050054189,11.9943534368589,12.5267437429997,10.3253054550897,13.3053492825989
